filename,tokens,ner_tags
Invoice_2024-06-24_11-25-55_57.pdf,Bobster,I-VENDOR
Invoice_2024-06-24_11-25-55_57.pdf,Eyewear,I-VENDOR
Invoice_2024-06-24_11-25-55_57.pdf,Fuel,I-VENDOR
Invoice_2024-06-24_11-25-55_57.pdf,Photochromic,I-VENDOR
Invoice_2024-06-24_11-25-55_57.pdf,Goggles,I-VENDOR
Invoice_2024-06-24_11-25-55_57.pdf,9007,B-QUANTITY
Invoice_2024-06-24_11-25-55_57.pdf,1,B-QUANTITY
Invoice_2024-06-24_11-25-55_57.pdf,2817.00,I-PRICE
Invoice_2024-06-24_11-25-55_57.pdf,18%,O
Invoice_2024-06-24_11-25-55_57.pdf,2817.00,B-PRICE
Invoice_2024-06-24_11-25-55_57.pdf,Fitovers,I-VENDOR
Invoice_2024-06-24_11-25-55_57.pdf,Polarized,I-VENDOR
Invoice_2024-06-24_11-25-55_57.pdf,Sunglasses,I-VENDOR
Invoice_2024-06-24_11-25-55_57.pdf,9008,B-QUANTITY
Invoice_2024-06-24_11-25-55_57.pdf,1,B-QUANTITY
Invoice_2024-06-24_11-25-55_57.pdf,4969.00,I-PRICE
Invoice_2024-06-24_11-25-55_57.pdf,18%,O
Invoice_2024-06-24_11-25-55_57.pdf,4969.00,B-PRICE
Invoice_2024-06-24_11-25-55_57.pdf,Calvin,I-VENDOR
Invoice_2024-06-24_11-25-55_57.pdf,Klein,I-VENDOR
Invoice_2024-06-24_11-25-55_57.pdf,Square,I-VENDOR
Invoice_2024-06-24_11-25-55_57.pdf,Sunglasses,I-VENDOR
Invoice_2024-06-24_11-25-55_57.pdf,9006,B-QUANTITY
Invoice_2024-06-24_11-25-55_57.pdf,1,B-QUANTITY
Invoice_2024-06-24_11-25-55_57.pdf,1178.00,I-PRICE
Invoice_2024-06-24_11-25-55_57.pdf,18%,O
Invoice_2024-06-24_11-25-55_57.pdf,1178.00,B-PRICE
Invoice_2024-06-24_11-25-55_57.pdf,Sub,I-VENDOR
Invoice_2024-06-24_11-25-55_57.pdf,total,I-TAX
Invoice_2024-06-24_11-25-55_57.pdf,8964.00,I-PRICE
Invoice_2024-06-24_11-25-55_57.pdf,IGST,O
Invoice_2024-06-24_11-25-55_57.pdf,18%,O
Invoice_2024-06-24_11-25-55_57.pdf,1613.52,B-PRICE
Invoice_2024-06-24_11-25-55_57.pdf,Grand,I-VENDOR
Invoice_2024-06-24_11-25-55_57.pdf,Total,I-TAX
Invoice_2024-06-24_11-25-55_57.pdf,10577.52,I-PRICE
Invoice_2024-06-24_11-25-55_57.pdf,Terms,O
Invoice_2024-06-24_11-25-55_57.pdf,&,O
Invoice_2024-06-24_11-25-55_57.pdf,Conditions,B-VENDOR
Invoice_2024-06-24_11-25-55_57.pdf,1,B-QUANTITY
Invoice_2024-06-24_11-25-55_57.pdf,Payment,O
Invoice_2024-06-24_11-25-55_57.pdf,terms,O
Invoice_2024-06-24_11-25-55_57.pdf,are,O
Invoice_2024-06-24_11-25-55_57.pdf,valid,O
Invoice_2024-06-24_11-25-55_57.pdf,thirty,O
Invoice_2024-06-24_11-25-55_57.pdf,(20),O
Invoice_2024-06-24_11-25-55_57.pdf,days,O
Invoice_2024-06-24_11-25-55_57.pdf,from,O
Invoice_2024-06-24_11-25-55_57.pdf,the,O
Invoice_2024-06-24_11-25-55_57.pdf,date,O
Invoice_2024-06-24_11-25-55_57.pdf,of,O
Invoice_2024-06-24_11-25-55_57.pdf,this,O
Invoice_2024-06-24_11-25-55_57.pdf,invoice,O
Invoice_2024-06-24_11-25-55_57.pdf,subject,O
Invoice_2024-06-24_11-25-55_57.pdf,to,O
Invoice_2024-06-24_11-25-55_57.pdf,a,O
Invoice_2024-06-24_11-25-55_57.pdf,%2,O
Invoice_2024-06-24_11-25-55_57.pdf,of,O
Invoice_2024-06-24_11-25-55_57.pdf,2%,O
Invoice_2024-06-24_11-25-55_57.pdf,discount,O
Invoice_2024-06-24_11-25-55_57.pdf,if,O
Invoice_2024-06-24_11-25-55_57.pdf,paid,O
Invoice_2024-06-24_11-25-55_57.pdf,within,O
Invoice_2024-06-24_11-25-55_57.pdf,ten,O
Invoice_2024-06-24_11-25-55_57.pdf,(10),O
Invoice_2024-06-24_11-25-55_57.pdf,days,O
Invoice_2024-06-24_11-25-55_57.pdf,of,O
Invoice_2024-06-24_11-25-55_57.pdf,the,O
Invoice_2024-06-24_11-25-55_57.pdf,date,O
Invoice_2024-06-24_11-25-55_57.pdf,of,O
Invoice_2024-06-24_11-25-55_57.pdf,this,O
Invoice_2024-06-24_11-25-55_57.pdf,invoice,O
Invoice_2024-06-24_11-25-55_57.pdf,2,B-QUANTITY
Invoice_2024-06-24_11-25-55_57.pdf,30,B-QUANTITY
Invoice_2024-06-24_11-25-55_57.pdf,days,O
Invoice_2024-06-24_11-25-55_57.pdf,limited,O
Invoice_2024-06-24_11-25-55_57.pdf,warranty,O
Invoice_2024-06-24_11-25-55_57.pdf,unless,O
Invoice_2024-06-24_11-25-55_57.pdf,stated,O
Invoice_2024-06-24_11-25-55_57.pdf,otherwise,O
Invoice_2024-06-24_11-25-55_57.pdf,in,O
Invoice_2024-06-24_11-25-55_57.pdf,this,O
Invoice_2024-06-24_11-25-55_57.pdf,invoice,O
Invoice_2024-06-24_11-25-55_57.pdf,3,B-QUANTITY
Invoice_2024-06-24_11-25-55_57.pdf,Balance,I-TAX
Invoice_2024-06-24_11-25-55_57.pdf,due,I-TAX
Invoice_2024-06-24_11-25-55_57.pdf,within,O
Invoice_2024-06-24_11-25-55_57.pdf,15,B-QUANTITY
Invoice_2024-06-24_11-25-55_57.pdf,days,O
Invoice_2024-06-24_11-25-55_57.pdf,of,O
Invoice_2024-06-24_11-25-55_57.pdf,Invoice,O
Invoice_2024-06-24_11-25-55_57.pdf,date,O
Invoice_2024-06-24_11-25-55_57.pdf,There,B-VENDOR
Invoice_2024-06-24_11-25-55_57.pdf,shall,O
Invoice_2024-06-24_11-25-55_57.pdf,be,O
Invoice_2024-06-24_11-25-55_57.pdf,10%,O
Invoice_2024-06-24_11-25-55_57.pdf,Interest,B-VENDOR
Invoice_2024-06-24_11-25-55_57.pdf,per,O
Invoice_2024-06-24_11-25-55_57.pdf,Month,B-VENDOR
Invoice_2024-06-24_11-25-55_57.pdf,thereafter,O
Invoice_2024-06-24_11-25-55_57.pdf,4,B-QUANTITY
Invoice_2024-06-24_11-25-55_57.pdf,A,I-VENDOR
Invoice_2024-06-24_11-25-55_57.pdf,copy,O
Invoice_2024-06-24_11-25-55_57.pdf,of,O
Invoice_2024-06-24_11-25-55_57.pdf,this,O
Invoice_2024-06-24_11-25-55_57.pdf,invoice,O
Invoice_2024-06-24_11-25-55_57.pdf,is,O
Invoice_2024-06-24_11-25-55_57.pdf,required,O
Invoice_2024-06-24_11-25-55_57.pdf,otherwise,O
Invoice_2024-06-24_11-25-55_57.pdf,the,O
Invoice_2024-06-24_11-25-55_57.pdf,warranty,O
Invoice_2024-06-24_11-25-55_57.pdf,process,O
Invoice_2024-06-24_11-25-55_57.pdf,stated,O
Invoice_2024-06-24_11-25-55_57.pdf,herein,O
Invoice_2024-06-24_11-25-55_57.pdf,will,O
Invoice_2024-06-24_11-25-55_57.pdf,be,O
Invoice_2024-06-24_11-25-55_57.pdf,delayed,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,INVOICE,B-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,_,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Perfect,B-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Vision,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Opticals,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,28,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,1st,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Floor,B-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,2nd,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Cross,B-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,1st,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Block,B-ADDRESS
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,RT,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Nagar,B-ADDRESS
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Mumbai-400050,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,GSTIN:,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,28AJHCU1234L1ZA,B-GST
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,PAN:,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,RFRBG5397G,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Invoice,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,No:,B-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,42599,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,BILL,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,TO,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Invoice,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Date:,B-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,22-11-2021,B-DATE
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Ashok,I-CUSTOMER
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Kumar,I-CUSTOMER
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,P.O.No:,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,5974,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,19,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Olive,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Lane,B-ADDRESS
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,P.O.Date:,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,20-11-2021,B-DATE
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Mysore,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Ref,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,No:,B-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,5780,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Pan,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,No:,B-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,EGEMY9969S,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Ref,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Date:,B-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,22-11-2021,B-DATE
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Mobile,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,No:,B-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,9876632806,B-INVOICE
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Email:,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,ashokkumar@gmail.com,B-EMAIL
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,GSTIN:,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,24UWXCZ1276F1Z0,B-GST
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Description,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,In,B-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Detail,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Code,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Qty,B-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Price,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,IGST,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Discount,B-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Total,I-TAX
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Puma,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Men’s,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Wayfarer,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,°,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Sunglasses,B-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,9008,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,1,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,4973.00,I-PRICE
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,18%,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,248.65,B-PRICE
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,4724.35,I-PRICE
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,John,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Jacobs,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Gold-Rimmed,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,3,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Aviator,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Sunglasses,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,9006,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,2,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,1403.00,I-PRICE
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,18%,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,140.30,B-PRICE
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,2665.70,I-PRICE
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Bobster,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Eyewear,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Fuel,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,6,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Photochromic,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Goggles,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,9008,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,1,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,4613.00,I-PRICE
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,18%,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,230.65,B-PRICE
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,4382.35,I-PRICE
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,TOTAL,I-TAX
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,619.60,I-PRICE
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,11772.40,I-PRICE
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Sub,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Total,I-TAX
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,11772.40,I-PRICE
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,IGST,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,@,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,18%,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,2119.03,B-PRICE
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Grand,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Total,I-TAX
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,13891.43,I-PRICE
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,PAYMENT,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,METHOD,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,we,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Accept,B-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,the,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,PayPal,B-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Master,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Card,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,VISA,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,and,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,E-,B-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Wallets,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Terms,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,&,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Condition:,B-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,1,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Goods,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Once,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Sold,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Will,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Not,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,be,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Taken,B-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Back,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,2,B-QUANTITY
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Goods,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Can,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,be,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Exchanged,B-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,During,I-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,2:00,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,pm,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,to,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,4:00,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,pm,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Thank,B-VENDOR
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,you,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,for,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,business,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,&,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,visit,O
PerfectVisionInvoice_2024-07-08_18-33-26_55.pdf,Again,B-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Plot,B-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,No,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,45,B-QUANTITY
OpticalInvoice_2024-07-18_18-30-20_85.pdf,GIDC,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Industrial,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Estate,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Vatva,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Ahmedabad,B-ADDRESS
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Gujarat,I-ADDRESS
OpticalInvoice_2024-07-18_18-30-20_85.pdf,OPTICAL,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,GLASSES,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,GSTIN:,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,27AJHCU1234L1ZA,B-GST
OpticalInvoice_2024-07-18_18-30-20_85.pdf,PERFECTING,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,YOUR,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,EYE,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,PAN:,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,RTRBG5397G,O
OpticalInvoice_2024-07-18_18-30-20_85.pdf,SN,B-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,CeomA,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Invoice,O
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Date,O
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Order,B-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,No,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Order,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Date,O
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Ref,O
OpticalInvoice_2024-07-18_18-30-20_85.pdf,No,B-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Ref,O
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Date,O
OpticalInvoice_2024-07-18_18-30-20_85.pdf,SDYocreTiPLaCIyIy,B-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Dispatch,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Through,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,1650,B-QUANTITY
OpticalInvoice_2024-07-18_18-30-20_85.pdf,02-07-2023,B-DATE
OpticalInvoice_2024-07-18_18-30-20_85.pdf,EC1898,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,30-06-2023,B-DATE
OpticalInvoice_2024-07-18_18-30-20_85.pdf,1371,B-QUANTITY
OpticalInvoice_2024-07-18_18-30-20_85.pdf,02-07-2023,B-DATE
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Bill,O
OpticalInvoice_2024-07-18_18-30-20_85.pdf,To,O
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Ship,B-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,To,O
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Archana,B-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Sharma,I-CUSTOMER
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Archana,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Sharma,I-CUSTOMER
OpticalInvoice_2024-07-18_18-30-20_85.pdf,56,B-QUANTITY
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Diamond,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Plaza,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Athwalines,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Road,B-ADDRESS
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Near,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Kargil,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Chowk,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Gujarat-395007,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,56,B-QUANTITY
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Diamond,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Plaza,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Athwalines,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Road,B-ADDRESS
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Near,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Kargil,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Chowk,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Gujarat-395007,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,State:,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Maharashtra,B-ADDRESS
OpticalInvoice_2024-07-18_18-30-20_85.pdf,State:,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Maharashtra,B-ADDRESS
OpticalInvoice_2024-07-18_18-30-20_85.pdf,GSTIN:,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,24MJNYK1814D1Z2,B-GST
OpticalInvoice_2024-07-18_18-30-20_85.pdf,PAN:,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,AEGAM3835P,O
OpticalInvoice_2024-07-18_18-30-20_85.pdf,GSTIN:,B-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,24MJNYK1814D1Z2,B-GST
OpticalInvoice_2024-07-18_18-30-20_85.pdf,PAN:,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,AEGAM3835P,O
OpticalInvoice_2024-07-18_18-30-20_85.pdf,|,O
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Sr.no_|,B-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Item,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Description,O
OpticalInvoice_2024-07-18_18-30-20_85.pdf,|,O
OpticalInvoice_2024-07-18_18-30-20_85.pdf,HSN,O
OpticalInvoice_2024-07-18_18-30-20_85.pdf,|,O
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Rate,B-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,—,O
OpticalInvoice_2024-07-18_18-30-20_85.pdf,|,O
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Batch,B-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,=~,O
OpticalInvoice_2024-07-18_18-30-20_85.pdf,||,O
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Qty,B-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,|,O
OpticalInvoice_2024-07-18_18-30-20_85.pdf,~—CGST,O
OpticalInvoice_2024-07-18_18-30-20_85.pdf,scst_,O
OpticalInvoice_2024-07-18_18-30-20_85.pdf,|,O
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Amount,B-TAX
OpticalInvoice_2024-07-18_18-30-20_85.pdf,1,B-QUANTITY
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Nova,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Bluecut,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,Eyeglasses,I-VENDOR
OpticalInvoice_2024-07-18_18-30-20_85.pdf,(Zero,O
